"","occurrence_data_csv.gbifID","species","lon","lat","CHELSA_bio1","CHELSA_bio4","CHELSA_bio12"
"2018",4886696044,"Fagus sylvatica",-4.931692,43.132223,7.45000000000005,478.7,1767.5
"2019",4886625771,"Fagus sylvatica",-2.590326,42.244982,10.05,532.9,806
"2020",4886540920,"Fagus sylvatica",-2.10062,43.148969,12.15,432.8,2101.4
"2021",4886479192,"Fagus sylvatica",-4.114911,43.112728,10.65,448.4,1219.6
"2022",4886478314,"Fagus sylvatica",0.833539,42.776318,5.05000000000001,580.6,1464.7
"2023",4886422288,"Fagus sylvatica",-2.603141,43.352833,12.7500000000001,392.4,1599.2
"2024",4886359340,"Cortaderia selloana",-1.706851,42.549745,13.15,587.9,684.7
"2025",4886294218,"Fagus sylvatica",-2.847866,41.998235,5.75000000000006,580.1,1087.8
"2026",4886244978,"Fagus sylvatica",-3.415246,41.215741,7.25000000000006,621.2,821.5
"2027",4886244973,"Fagus sylvatica",2.541747,41.909309,10.7500000000001,564.4,1124.2
"2028",4886205072,"Fagus sylvatica",-0.057795,42.649288,7.55000000000001,614.4,1377.3
"2029",4886186251,"Fagus sylvatica",-2.087362,42.882282,9.85000000000002,503.8,1285.7
"2030",4886170367,"Fagus sylvatica",-3.968606,43.21706,12.55,424.9,1465
"2031",4886157745,"Fagus sylvatica",0.76885,42.606342,6.15000000000003,613.8,1318.9
"2032",4886100404,"Fagus sylvatica",1.811299,42.105376,9.65000000000003,605.1,958.4
"2033",4886088999,"Fagus sylvatica",2.449927,42.281575,9.85000000000002,569.3,1142.8
"2034",4886063381,"Fagus sylvatica",-2.25836,42.775725,10.7500000000001,516.2,1199.7
"2035",4886033270,"Fagus sylvatica",-6.168188,43.061376,7.35000000000002,469.4,1442
"2036",4886033224,"Cortaderia selloana",-5.873179,43.365251,13.05,370.4,1090.6
"2037",4886019681,"Fagus sylvatica",-2.667893,42.846406,11.95,485.7,928.6
"2038",4886001277,"Cortaderia selloana",3.197598,42.000179,15.95,462.7,610.6
"2039",4885992472,"Fagus sylvatica",-0.741394,42.765934,9.65000000000003,581.3,1689.7
"2040",4885973692,"Cortaderia selloana",-2.975653,43.302859,14.55,365.7,1036.9
"2041",4885964726,"Fagus sylvatica",-2.999991,42.940495,10.2500000000001,469,1164.4
"2042",4885944479,"Fagus sylvatica",-1.795192,43.272136,12.2500000000001,435.5,2400.9
"2043",4885923938,"Cortaderia selloana",2.938113,42.276785,15.15,590.3,746.4
"2044",4885910148,"Fagus sylvatica",-2.055647,42.936634,11.55,490.5,1414.7
"2045",4885901778,"Cortaderia selloana",2.020199,41.316006,16.2500000000001,504.9,606
"2046",4885901691,"Fagus sylvatica",2.471503,42.054113,10.05,561.4,1281.4
"2047",4885901346,"Fagus sylvatica",-0.324698,42.627975,11.35,614.5,1395.7
"2048",4885887163,"Cortaderia selloana",-4.754627,43.423911,14.95,328.2,1507.4
"2049",4885874675,"Fagus sylvatica",-2.603143,43.35288,12.7500000000001,392.4,1599.2
"2050",4885874603,"Fagus sylvatica",-1.717665,43.069201,10.35,478.3,2007.6
"2051",4885851983,"Fagus sylvatica",0.670756,42.776272,8.35000000000002,583.3,1115.9
"2052",4885851937,"Fagus sylvatica",1.826295,42.107413,10.65,610.9,920.5
"2053",4885851112,"Fagus sylvatica",-6.640077,43.044304,11.45,468.4,1459.8
"2054",4885841594,"Fagus sylvatica",0.751486,42.558504,8.25000000000006,623,1144.8
"2055",4885816887,"Fagus sylvatica",-1.838333,41.788056,3.85000000000002,559.7,657.1
"2056",4885801780,"Cortaderia selloana",-1.698133,42.868509,12.15,522.5,1070.3
"2057",4885765327,"Fagus sylvatica",2.006121,42.208404,9.75000000000006,596.5,938.1
"2058",4885731219,"Fagus sylvatica",-1.780815,41.827107,12.05,583,480.1
"2059",4885684632,"Cortaderia selloana",2.165792,41.367028,16.05,505.4,611.7
"2060",4885673079,"Fagus sylvatica",-1.202706,42.989703,10.15,509.9,1699.3
"2061",4885656485,"Fagus sylvatica",-2.917702,43.246862,14.35,379.5,1107.9
"2062",4885639641,"Fagus sylvatica",0.775559,42.630702,4.45000000000005,609.1,1364.4
"2063",4885604507,"Cortaderia selloana",-5.866873,43.373421,12.95,371.1,1116.7
"2064",4885603519,"Fagus sylvatica",-0.079726,42.64242,5.65000000000003,612.6,1345.8
"2065",4885563336,"Fagus sylvatica",-3.416298,41.220565,8.15000000000003,623.6,802.2
"2066",4885534668,"Fagus sylvatica",-5.703833,43.118,10.65,451.1,1419.1
"2067",4885509233,"Fagus sylvatica",2.017218,42.282951,8.15000000000003,597.2,981.9
"2068",4885509058,"Fagus sylvatica",1.87377,42.297635,8.45000000000005,613.4,901.7
"2069",4885509029,"Fagus sylvatica",2.118825,42.131072,10.55,585.5,922.3
"2070",4885499404,"Fagus sylvatica",-1.802744,41.786348,8.35000000000002,571.2,639.9
"2071",4885496335,"Fagus sylvatica",2.507286,42.150105,12.65,583.6,1003.3
"2072",4885442382,"Fagus sylvatica",1.732354,42.263635,7.45000000000005,620.8,929.3
"2073",4885440866,"Fagus sylvatica",-1.880786,43.255846,12.2500000000001,428.2,2121.2
"2074",4885440645,"Fagus sylvatica",-1.214021,43.01285,8.35000000000002,504.6,1886.1
"2075",4885419717,"Fagus sylvatica",2.081813,42.039285,12.45,593.1,758.5
"2076",4885393919,"Fagus sylvatica",-4.208093,42.920563,9.95000000000005,494.8,984.4
"2077",4885393902,"Fagus sylvatica",-4.748343,43.40576,14.55,337.8,1562.8
"2078",4885382177,"Fagus sylvatica",-0.900261,42.870175,9.65000000000003,545.2,1769
"2079",4885382045,"Fagus sylvatica",-4.74836,43.405854,14.55,337.8,1562.8
"2080",4885381353,"Fagus sylvatica",-2.998967,42.946732,10.2500000000001,468.6,1141.3
"2081",4885343497,"Fagus sylvatica",-0.295587,42.618757,10.45,613.2,1321.1
"2082",4885340637,"Cortaderia selloana",-16.434149,28.474978,18.05,190.4,387.1
"2083",4885319069,"Fagus sylvatica",-2.483275,42.078803,8.45000000000005,551.6,838.6
"2084",4885314572,"Fagus sylvatica",-3.403702,41.215337,6.55000000000001,619,823.4
"2085",4885309809,"Fagus sylvatica",-2.91066,43.266197,14.05,380.7,1084.7
"2086",4885265838,"Fagus sylvatica",-2.148351,42.802148,10.05,512.6,1271
"2087",4885260118,"Fagus sylvatica",-3.000133,42.940298,10.2500000000001,469,1164.4
"2088",4885194887,"Fagus sylvatica",-1.801608,41.788209,8.35000000000002,571.2,639.9
"2089",4885194738,"Fagus sylvatica",0.661519,42.779504,7.15000000000003,584.1,1130
"2090",4885118233,"Fagus sylvatica",-4.302069,43.126038,11.35,435.5,1120.7
"2091",4884907515,"Cortaderia selloana",-6.084528,43.517349,14.15,328.4,1116.1
"2092",4884807815,"Fagus sylvatica",-1.567577,42.937047,10.95,508.6,1538.3
"2093",4884736769,"Fagus sylvatica",-1.656667,42.975833,10.7500000000001,496.7,1402.1
"2094",4884440005,"Fagus sylvatica",-4.815838,43.137444,9.15000000000003,465,1870.1
"2095",4883726953,"Fagus sylvatica",-4.955802,43.256454,7.65000000000003,448.9,2059.1
"2096",4883417197,"Fagus sylvatica",2.478516,42.077517,11.55,575.5,1162.2
"2097",4883003733,"Fagus sylvatica",-2.47312,42.070714,8.95000000000005,553.3,826.9
"2098",4882964866,"Cortaderia selloana",-8.431646,43.344294,14.35,301.2,1200.7
"2099",4882945863,"Fagus sylvatica",-6.072958,40.446225,14.05,636.8,911.6
"2100",4882945301,"Cortaderia selloana",-4.047883,43.405811,14.55,380.9,1322.4
"2101",4882933831,"Cortaderia selloana",-3.54611,36.71824,18.7500000000001,411.2,385.2
"2102",4882925851,"Fagus sylvatica",-3.100376,42.316607,8.65000000000003,521.5,846.2
"2103",4882925791,"Fagus sylvatica",-2.60316,43.352815,12.7500000000001,392.4,1599.2
"2104",4882867344,"Fagus sylvatica",-3.228282,42.830189,11.35,482.6,825.3
"2105",4882853795,"Fagus sylvatica",2.348671,42.120445,9.95000000000005,567.6,1205.1
"2106",4882851051,"Fagus sylvatica",-3.246329,41.232967,9.95000000000005,636.5,616.5
"2107",4882850730,"Fagus sylvatica",-2.672484,42.122413,9.35000000000002,547.7,824.1
"2108",4882781285,"Fagus sylvatica",-2.625967,43.100703,11.55,440.9,1558.6
"2109",4882760119,"Fagus sylvatica",-0.312503,42.701076,9.85000000000002,603.7,1431
"2110",4882759947,"Fagus sylvatica",2.51608,42.148294,12.55,583.8,1041.4
"2111",4882759902,"Fagus sylvatica",-1.199517,42.620028,12.7500000000001,594.1,1039.1
"2112",4882681722,"Fagus sylvatica",-2.9706,42.315782,8.85000000000002,519.6,830
"2113",4882597934,"Fagus sylvatica",-4.467638,43.072595,8.85000000000002,454.9,1131.7
"2114",4882517510,"Fagus sylvatica",1.763082,42.266865,7.25000000000006,618.8,929.7
"2115",4882517493,"Fagus sylvatica",-4.748081,43.406258,14.55,337.8,1562.8
"2116",4882517332,"Fagus sylvatica",-4.114194,43.112133,10.65,448.4,1219.6
"2117",4882373371,"Fagus sylvatica",2.289513,42.259885,10.15,574.8,1107.9
"2118",4882239788,"Fagus sylvatica",0.134413,42.651079,8.45000000000005,619.8,1360.5
"2119",4882239665,"Cortaderia selloana",-4.071611,43.364004,14.45,382.2,1309.6
"2120",4882186783,"Fagus sylvatica",2.444995,42.254276,11.45,578.3,969.7
"2121",4882186580,"Fagus sylvatica",-2.679359,42.08263,9.75000000000006,558.3,807.9
"2122",4882165525,"Fagus sylvatica",-4.324837,42.920229,7.95000000000005,496.8,1113.9
"2123",4882165419,"Fagus sylvatica",-4.114919,43.112742,10.65,448.4,1219.6
"2124",4882095880,"Fagus sylvatica",-5.17868,43.107563,7.15000000000003,485.3,1713.8
"2125",4882095370,"Fagus sylvatica",0.095283,42.553807,10.7500000000001,633.3,1021.7
"2126",4882095341,"Fagus sylvatica",-5.611463,42.885793,8.75000000000006,515.3,1159
"2127",4882094795,"Fagus sylvatica",-3.494507,41.107706,9.65000000000003,635.3,796.5
"2128",4882084974,"Fagus sylvatica",-3.065872,42.3121,10.15,522.1,837.4
"2129",4882074244,"Fagus sylvatica",-4.430237,43.104387,9.95000000000005,443.6,1305.8
"2130",4882045668,"Fagus sylvatica",-2.687032,42.065537,9.25000000000006,561.9,859.7
"2131",4882029257,"Fagus sylvatica",-3.41133,41.217547,8.15000000000003,623.6,802.2
"2132",4882029151,"Fagus sylvatica",-2.667893,42.846406,11.95,485.7,928.6
"2133",4882028783,"Fagus sylvatica",1.003178,42.57338,2.95000000000005,622,1687.4
"2134",4882019262,"Fagus sylvatica",-3.389289,41.221096,7.95000000000005,622.5,807.6
"2135",4882018989,"Cortaderia selloana",-5.873524,43.352674,12.7500000000001,374.9,1079.6
"2136",4882009809,"Fagus sylvatica",-2.862129,43.280346,14.15,375.7,1138.3
"2137",4882002636,"Cortaderia selloana",2.003213,41.303168,16.2500000000001,504.9,632.8
"2138",4882002504,"Fagus sylvatica",-4.980969,43.127893,7.15000000000003,479.2,1722.8
"2139",4882001754,"Fagus sylvatica",-3.330434,42.918787,11.35,476,930.2
"2140",4881991639,"Cortaderia selloana",-5.289745,36.269051,17.95,361.9,871
"2141",4881991587,"Fagus sylvatica",0.590837,42.671487,5.85000000000002,609.3,1546.3
"2142",4881974356,"Fagus sylvatica",-3.494599,41.110703,9.75000000000006,635.4,817.5
"2143",4881948667,"Fagus sylvatica",2.012215,42.173296,10.05,597.3,946.4
"2144",4881925268,"Fagus sylvatica",-3.392444,41.146119,9.85000000000002,635.4,761
"2145",4881924833,"Fagus sylvatica",0.218018,42.633421,9.35000000000002,627.5,1238.6
"2146",4881901965,"Fagus sylvatica",-3.409275,41.216167,7.25000000000006,621.2,821.5
"2147",4881887973,"Fagus sylvatica",-4.114731,43.112625,10.65,448.4,1219.6
"2148",4881880926,"Fagus sylvatica",1.903811,42.199593,8.25000000000006,604.8,820
"2149",4881879017,"Fagus sylvatica",-4.936144,43.136334,9.05000000000001,474.4,1772.7
"2150",4881828457,"Fagus sylvatica",-4.905616,43.157332,9.05000000000001,465.9,1623.7
"2151",4881811136,"Fagus sylvatica",-2.043417,43.17184,12.2500000000001,430.8,1828.7
"2152",4881810623,"Fagus sylvatica",-6.622164,42.996249,9.05000000000001,478.3,1408.2
"2153",4881807193,"Fagus sylvatica",1.056233,42.759138,5.55000000000001,585.6,1484.1
"2154",4881806785,"Fagus sylvatica",0.264251,40.750906,11.05,593.3,808.3
"2155",4881756272,"Fagus sylvatica",0.121889,42.508322,12.85,644.5,862
"2156",4881713258,"Fagus sylvatica",1.732079,42.263553,7.45000000000005,620.8,929.3
"2157",4881713232,"Fagus sylvatica",-4.921188,42.900427,7.85000000000002,532.3,1512.9
"2158",4881713219,"Fagus sylvatica",-1.991701,42.956005,8.95000000000005,490.3,1773.7
"2159",4881694296,"Fagus sylvatica",-0.103899,42.623415,9.55000000000001,616.7,1105.3
"2160",4881694046,"Fagus sylvatica",2.008502,42.193155,8.65000000000003,595.8,986.3
"2161",4881651939,"Fagus sylvatica",-4.93373,43.135026,9.05000000000001,474.4,1772.7
"2162",4881638656,"Cortaderia selloana",2.06337,41.276,16.45,491.2,576.2
"2163",4881638643,"Fagus sylvatica",0.245218,40.723714,13.55,589.8,757.4
"2164",4881609022,"Fagus sylvatica",-4.550496,42.840998,7.45000000000005,518.7,1100.4
"2165",4881608904,"Fagus sylvatica",-2.12255,43.165999,11.65,431,2299.8
"2166",4881569019,"Fagus sylvatica",2.075473,42.137713,10.2500000000001,587.3,880.6
"2167",4881568745,"Fagus sylvatica",0.374372,42.505847,6.65000000000003,644.7,1453.8
"2168",4881568613,"Cortaderia selloana",-6.221001,43.572582,14.05,316.4,1110.2
"2169",4881545826,"Fagus sylvatica",-2.473133,42.07072,8.95000000000005,553.3,826.9
"2170",4881449014,"Fagus sylvatica",2.469107,41.767837,9.65000000000003,554.9,1136.5
"2171",4881448934,"Fagus sylvatica",2.201729,42.237965,10.55,580.4,902.3
"2172",4881448823,"Fagus sylvatica",2.349014,42.120365,9.95000000000005,567.6,1205.1
"2173",4881448618,"Fagus sylvatica",-2.475287,42.071686,8.45000000000005,555.3,845.5
"2174",4881448344,"Fagus sylvatica",-3.529728,41.059505,11.05,642,654.4
"2175",4881447926,"Fagus sylvatica",-4.980798,43.12816,7.15000000000003,479.2,1722.8
"2176",4881391775,"Fagus sylvatica",-2.831469,41.997519,6.85000000000002,581,1057.9
"2177",4881376287,"Fagus sylvatica",-2.4224,42.247327,10.35,538.5,752.4
"2178",4881375890,"Fagus sylvatica",-1.146698,42.990076,10.15,513,1715.5
"2179",4881326067,"Fagus sylvatica",-2.117229,43.151787,10.35,445.9,2327.9
"2180",4881276245,"Fagus sylvatica",-4.114781,43.113053,10.65,448.4,1219.6
"2181",4881275435,"Cortaderia selloana",2.066116,41.27592,16.45,491.2,576.2
"2182",4881265032,"Fagus sylvatica",-6.197555,43.273737,10.45,412.3,1238
"2183",4881231848,"Cortaderia selloana",-1.520523,42.814495,11.95,540.7,1127.7
"2184",4881203288,"Fagus sylvatica",2.309278,42.122114,10.35,570.3,1105.9
"2185",4881151137,"Fagus sylvatica",-2.640753,41.988205,7.55000000000001,574,992.2
"2186",4881151024,"Fagus sylvatica",0.232601,40.720331,12.2500000000001,592.8,769.7
"2187",4881150995,"Fagus sylvatica",-1.779099,41.82506,12.05,583,480.1
"2188",4881098498,"Fagus sylvatica",0.757113,42.586455,6.35000000000002,616.7,1298.4
"2189",4880990521,"Fagus sylvatica",-2.052383,43.156451,11.85,434.1,1804.8
"2190",4880979921,"Fagus sylvatica",0.75193,42.630667,5.65000000000003,608.9,1390.2
"2191",4880975080,"Fagus sylvatica",-4.748114,43.406377,14.55,337.8,1562.8
"2192",4880974482,"Fagus sylvatica",2.398821,42.180236,11.65,580,1158
"2193",4880957737,"Fagus sylvatica",-1.491137,42.995577,9.95000000000005,502.1,1907
"2194",4880954368,"Cortaderia selloana",-1.523519,43.149708,13.35,471.2,1700.2
"2195",4880936656,"Fagus sylvatica",1.97402,42.218634,7.85000000000002,599.1,951.9
"2196",4880936114,"Fagus sylvatica",2.342191,42.119426,9.95000000000005,567.6,1205.1
"2197",4880918116,"Fagus sylvatica",-3.419752,41.216661,8.25000000000006,622.1,794.3
"2198",4880916743,"Fagus sylvatica",-2.403302,42.851051,11.65,496.1,1038.7
"2199",4880879174,"Fagus sylvatica",-2.47312,42.070633,8.95000000000005,553.3,826.9
"2200",4880859061,"Fagus sylvatica",-2.677334,42.046419,8.05000000000001,563.1,911.3
"2201",4880858970,"Fagus sylvatica",2.471245,42.054399,10.05,561.4,1281.4
"2202",4880831135,"Fagus sylvatica",-7.929154,43.225188,11.2500000000001,379.1,1652.9
"2203",4880828910,"Fagus sylvatica",0.662956,42.785827,7.05000000000001,582,1161.3
"2204",4880733205,"Fagus sylvatica",2.118645,42.129596,10.55,585.5,922.3
"2205",4880733141,"Cortaderia selloana",-5.876741,43.351979,12.85,374.7,1069.5
"2206",4880730656,"Fagus sylvatica",-1.161826,42.646902,9.35000000000002,570.8,1237.1
"2207",4880673170,"Fagus sylvatica",-2.260593,42.788676,10.05,512.9,1233.2
"2208",4880621369,"Fagus sylvatica",1.756149,42.090131,8.15000000000003,599.3,890.6
"2209",4880621345,"Cortaderia selloana",-5.865735,43.373161,12.85,371.7,1128.3
"2210",4880556213,"Fagus sylvatica",-0.71924,42.800014,8.75000000000006,569.9,1986.1
"2211",4880555339,"Fagus sylvatica",-3.321029,42.361021,9.95000000000005,521.5,893.8
"2212",4880555307,"Fagus sylvatica",-2.47268,42.070797,8.95000000000005,553.3,826.9
"2213",4880437715,"Fagus sylvatica",2.375206,42.125794,8.15000000000003,556.2,1332.7
"2214",4880411574,"Fagus sylvatica",-1.14372,42.999745,10.15,510.6,1730.3
"2215",4880398186,"Cortaderia selloana",-1.967878,43.296809,14.2500000000001,393,1868.5
"2216",4880397800,"Fagus sylvatica",-2.848248,41.998093,5.75000000000006,580.1,1087.8
"2217",4880397771,"Fagus sylvatica",0.76694,42.716435,5.55000000000001,593,1091.4
"2218",4880388202,"Cortaderia selloana",-3.530064,36.736919,18.7500000000001,418.6,400.4
"2219",4880364560,"Fagus sylvatica",-1.982517,42.973564,9.05000000000001,489.6,1932.7
"2220",4880345308,"Fagus sylvatica",-0.324698,42.627975,11.35,614.5,1395.7
"2221",4880341521,"Fagus sylvatica",-3.233042,42.83684,10.55,482.7,873.3
"2222",4880341396,"Fagus sylvatica",2.085943,42.141633,10.05,587.5,897.3
"2223",4880341372,"Fagus sylvatica",-1.939087,43.052081,10.15,470.2,1754.1
"2224",4880325707,"Fagus sylvatica",-0.324698,42.627975,11.35,614.5,1395.7
"2225",4880325677,"Fagus sylvatica",-2.701211,42.832444,11.7500000000001,487.5,949
"2226",4880301113,"Fagus sylvatica",-0.640769,42.836891,6.45000000000005,562.5,2060.5
"2227",4880300781,"Fagus sylvatica",-5.513871,43.045797,8.05000000000001,477.2,1425.1
"2228",4880299983,"Cortaderia selloana",2.055173,41.286901,16.45,493.6,572.1
"2229",4880258869,"Fagus sylvatica",2.467632,41.771632,9.65000000000003,554.9,1136.5
"2230",4880228995,"Fagus sylvatica",-4.285526,42.999971,8.85000000000002,481.2,1132.9
"2231",4880227625,"Fagus sylvatica",-4.478087,42.915798,8.55000000000001,501,937.6
"2232",4880204241,"Fagus sylvatica",-3.06729,42.317639,10.45,521.4,831
"2233",4875539098,"Fagus sylvatica",2.516494,42.152733,12.55,585.1,1022.3
"2234",4875456205,"Fagus sylvatica",-1.782747,41.191891,13.45,643.3,406.6
"2235",4875454103,"Cortaderia selloana",-9.102574,42.758117,14.85,297.6,2017.6
"2236",4875332017,"Cortaderia selloana",-2.799611,43.430767,14.35,357,1255.1
"2237",4875308857,"Fagus sylvatica",-1.327738,42.99872,9.85000000000002,505,1795.3
"2238",4875270125,"Fagus sylvatica",-0.333421,42.820441,4.75000000000006,578.4,1886.8
"2239",4875242416,"Fagus sylvatica",-2.145601,42.800343,10.05,512.6,1271
"2240",4875146853,"Fagus sylvatica",-3.518131,41.109019,7.25000000000006,625.8,858.3
"2241",4875079955,"Fagus sylvatica",2.51638,42.152235,12.55,585.1,1022.3
"2242",4875054585,"Fagus sylvatica",-4.786992,43.137975,8.35000000000002,465,1759.8
"2243",4872635373,"Fagus sylvatica",-2.153737,43.139064,11.85,434.9,2155.2
"2244",4872512966,"Cortaderia selloana",2.062508,41.278568,16.45,491.2,576.2
"2245",4872463983,"Cortaderia selloana",-3.104387,36.801914,15.65,487.7,539.1
"2246",4872456971,"Fagus sylvatica",2.441546,41.782636,8.35000000000002,548.5,1131.8
"2247",4872405437,"Fagus sylvatica",2.173999,41.784369,11.45,595,855.9
"2248",4872367213,"Cortaderia selloana",2.739953,41.690267,15.95,547.9,660.4
"2249",4872267786,"Cortaderia selloana",2.74009,41.690407,15.95,547.9,660.4
"2250",4872166918,"Cortaderia selloana",2.743641,41.685462,15.95,548.5,649.8
"2251",4872134565,"Fagus sylvatica",-7.114089,42.606486,7.65000000000003,477.9,1562.4
"2252",4872134464,"Fagus sylvatica",-2.173256,43.050604,13.55,448.2,1545.7
"2253",4872038016,"Fagus sylvatica",-3.489535,41.103639,9.95000000000005,636.6,786.1
"2254",4868138428,"Fagus sylvatica",-1.80406,41.805908,10.35,577.1,594.2
"2255",4868084137,"Fagus sylvatica",-3.48965,41.103479,9.95000000000005,636.6,786.1
"2256",4868044024,"Cortaderia selloana",2.734189,41.686029,15.95,547.9,660.4
"2257",4868007051,"Cortaderia selloana",-2.639738,36.834801,17.45,492,351.8
"2258",4868003358,"Fagus sylvatica",-3.49029,41.103314,9.95000000000005,636.6,786.1
"2259",4868002797,"Fagus sylvatica",-4.258594,43.0919,10.2500000000001,451.2,1123.3
"2260",4867986425,"Cortaderia selloana",-5.070325,43.46331,14.7500000000001,343.3,1412.9
"2261",4867983416,"Cortaderia selloana",-0.441342,42.116847,14.15,668.2,546.4
"2262",4867966569,"Fagus sylvatica",-3.48965,41.103479,9.95000000000005,636.6,786.1
"2263",4867957920,"Fagus sylvatica",-3.489624,41.103696,9.95000000000005,636.6,786.1
"2264",4867929704,"Cortaderia selloana",0.68323,42.101764,13.05,670.9,633.2
"2265",4867928056,"Fagus sylvatica",2.68521,42.086943,11.85,580.9,1106.6
"2266",4867771632,"Cortaderia selloana",-2.639777,36.834751,17.45,492,351.8
"2267",4867759432,"Cortaderia selloana",-3.39198,36.709559,18.15,415.7,439
"2268",4867610579,"Fagus sylvatica",2.446314,41.78424,7.65000000000003,546,1159.5
"2269",4867584259,"Cortaderia selloana",-2.773198,36.697048,18.65,403.8,304
"2270",4867572976,"Fagus sylvatica",-3.023001,42.335418,10.15,518.9,789.9
"2271",4867563174,"Cortaderia selloana",-5.146344,43.477418,14.7500000000001,343.1,1359.3
"2272",4864063098,"Cortaderia selloana",2.019164,41.266461,16.45,492.4,573.3
"2273",4863967930,"Cortaderia selloana",-2.955234,43.304107,14.55,366.2,1023
"2274",4863955248,"Cortaderia selloana",-2.95172,43.309352,14.35,366.7,1028.7
"2275",4863947060,"Fagus sylvatica",2.355018,41.807368,8.95000000000005,562.1,1033.9
"2276",4863877519,"Fagus sylvatica",-3.48965,41.103479,9.95000000000005,636.6,786.1
"2277",4863753772,"Fagus sylvatica",-1.537959,42.747779,10.7500000000001,546.4,825.6
"2278",4863707305,"Fagus sylvatica",-4.715842,43.234608,7.85000000000002,435.4,1872.8
"2279",4863630418,"Fagus sylvatica",0.777558,42.605512,4.65000000000003,612.3,1356.7
"2280",4863611136,"Cortaderia selloana",-2.951393,43.308627,14.35,366.7,1028.7
"2281",4863609771,"Fagus sylvatica",-4.745323,43.229365,8.85000000000002,432.4,1786.9
"2282",4863578804,"Cortaderia selloana",-3.068518,36.763706,17.95,444,459.7
"2283",4863543017,"Cortaderia selloana",-2.95752,43.301555,14.55,366.2,1023
"2284",4863506913,"Fagus sylvatica",-3.48965,41.103479,9.95000000000005,636.6,786.1
"2285",4863473317,"Fagus sylvatica",-3.48965,41.103479,9.95000000000005,636.6,786.1
"2286",4855309886,"Cortaderia selloana",-3.8483,43.463304,14.7500000000001,377.3,1440.8
"2287",4855296533,"Fagus sylvatica",-2.109756,42.863783,9.55000000000001,503,1361.4
"2288",4854940196,"Fagus sylvatica",-7.080304,42.699789,8.35000000000002,476.1,1535.5
"2289",4854872123,"Fagus sylvatica",-2.275342,42.794547,9.65000000000003,508.1,1270.1
"2290",4853794452,"Cortaderia selloana",-0.29,39.57,18.15,521.6,484.8
"2291",4853789474,"Cortaderia selloana",-0.27,39.63,18.05,518.1,491.8
"2292",4853789455,"Cortaderia selloana",-0.4,39.73,16.65,543.8,547.2
"2293",4853789408,"Cortaderia selloana",0.16,38.74,17.45,481,829.8
"2294",4853775290,"Cortaderia selloana",-0.6,39.18,17.55,568.4,647.6
"2295",4853775285,"Cortaderia selloana",-0.48,38.94,17.65,569.8,635.8
"2296",4853775266,"Cortaderia selloana",-0.27,39.6,18.05,517.8,483.5
"2297",4853770119,"Cortaderia selloana",-0.59,39.86,14.2500000000001,561.9,536.8
"2298",4853768389,"Cortaderia selloana",-0.2,38.93,17.85,512.8,759.4
"2299",4853762649,"Cortaderia selloana",-0.37,39.44,18.2500000000001,535.9,530.6
"2300",4853755381,"Cortaderia selloana",-0.19,39.01,18.05,504,760.8
"2301",4853755378,"Cortaderia selloana",-0.55,39.28,17.65,562.4,562.9
"2302",4853755371,"Cortaderia selloana",-0.41,39.81,16.55,543,435
"2303",4853755365,"Cortaderia selloana",-0.27,39.63,18.05,518.1,491.8
"2304",4853753273,"Cortaderia selloana",-0.55,39.26,17.7500000000001,562.5,568.2
"2305",4853753215,"Cortaderia selloana",-0.57,38.61,14.85,588.9,451.7
"2306",4853750867,"Cortaderia selloana",-0.28,39.57,18.15,521.6,486.1
"2307",4853750858,"Cortaderia selloana",-0.27,39.62,18.05,517,487.9
"2308",4853745091,"Cortaderia selloana",-0.18,38.99,18.05,503.8,766.6
"2309",4853744937,"Fagus sylvatica",0.21,40.71,13.45,592.9,773.9
"2310",4853740601,"Cortaderia selloana",-0.28,39.58,18.15,520.5,484.6
"2311",4853725207,"Cortaderia selloana",-0.7,39.17,16.35,575.5,583.2
"2312",4853725179,"Cortaderia selloana",-0.28,39.59,18.15,520.5,482.9
"2313",4853721994,"Cortaderia selloana",-0.29,39.55,18.15,519.9,489
"2314",4853721985,"Cortaderia selloana",-0.21,38.93,17.85,514.3,765.6
"2315",4853721967,"Cortaderia selloana",-0.28,39.6,18.15,519.5,483.2
"2316",4853721959,"Cortaderia selloana",-0.21,38.73,15.15,550.8,767.3
"2317",4853716471,"Cortaderia selloana",-0.56,39.26,17.65,562,583.8
"2318",4853716451,"Cortaderia selloana",-0.4,39.73,16.65,543.8,547.2
"2319",4853716412,"Cortaderia selloana",0.18,38.75,17.85,468.5,807.9
"2320",4853715250,"Cortaderia selloana",-0.4,39.73,16.65,543.8,547.2
"2321",4853206260,"Cortaderia selloana",-3.162512,36.745152,18.95,425.5,431.8
"2322",4853184729,"Fagus sylvatica",-1.624442,43.046608,10.05,488.8,2062
"2323",4853054391,"Fagus sylvatica",2.507298,42.04551,9.65000000000003,559,1262.2
"2324",4853050397,"Fagus sylvatica",-1.624592,43.046939,10.05,488.8,2062
"2325",4852913199,"Fagus sylvatica",-2.077346,43.237279,12.35,416.5,1916.9
"2326",4852905993,"Fagus sylvatica",-1.616436,43.055914,10.55,488,2081.7
"2327",4852765412,"Cortaderia selloana",-8.851698,42.400527,14.7500000000001,314.2,1775.2
"2328",4852753766,"Cortaderia selloana",-5.860398,43.331415,13.2500000000001,374.8,1054.3
"2329",4852738534,"Fagus sylvatica",-2.845653,42.985131,10.55,464.1,1083.7
